contigIdx	contigIdxMate	AvgCoverage
784	6596	0.430282
785	785	17.1062
786	786	17.403
786	4253	0.363753
787	787	17.5017
788	788	16.6511
789	789	13.1094
790	790	13.5164
790	11467	0.189955
791	791	9.17584
792	792	12.4426
793	435	0.544711
793	793	78.554
794	794	18.4507
795	795	7.92107
796	796	15.5957
797	797	12.4124
798	798	13.2981
799	799	40.5381
799	3363	0.14072
799	6399	0.140252
800	800	25.7092
801	801	10.4943
801	7571	0.125053
802	802	24.2541
802	803	0.404198
802	2832	0.26887
803	802	0.251876
803	803	32.9674
803	2832	0.130832
804	804	11.3077
804	8393	0.0303759
805	805	10.9675
805	4502	0.0365016
806	806	17.2404
807	807	20.0121
807	1313	0.0797164
807	6076	0.0345841
808	808	12.0996
809	809	11.0867
810	810	29.0853
810	6338	0.208195
810	8954	0.0418046
811	811	29.0488
811	6907	0.205496
811	11531	0.630435
812	812	23.3826
813	813	21.1887
814	814	26.9615
814	898	0.100201
814	6900	0.100957
815	815	33.4644
816	816	93.9433
817	817	8.78169
818	818	42.2053
818	1092	0.0307692
818	1873	0.411141
818	5774	0.265783
819	819	18.0531
819	6198	0.0450491
819	10545	0.0874219
820	820	21.468
821	821	18.2829
822	822	14.9813
823	823	10.1176
824	198	0.862665
824	824	87.5703
824	5294	0.3206
824	6310	0.22874
825	825	15.3638
826	826	34.4633
827	827	12.9606
828	828	17.4624
829	829	17.5531
829	7112	0.0383289
830	90	0.0580126
830	830	13.7909
830	3845	0.229179
831	831	10.5671
832	832	9.90852
833	833	8.4451
834	834	18.6562
834	4064	0.271434
834	9001	0.0325071
835	694	0.21292
835	835	10.9906
835	3226	0.0353663
836	836	15.2801
836	4411	0.0382302
837	837	24.6291
837	7645	0.0721118
838	838	15.2501
839	839	8.5525
839	8866	0.0320102
840	840	22.4835
841	103	0.124044
841	841	26.1702
841	1077	0.195068
841	11666	0.048582
842	842	9.8239
843	843	13.6755
843	8551	0.0378644
844	844	12.684
845	845	21.0333
845	2930	0.128271
845	10417	0.0639741
846	846	17.9853
846	7188	0.0330497
847	847	27.8824
847	2901	0.12
847	8494	0.137015
848	848	17.8206
849	849	11.9208
850	850	12.6331
851	851	12.8031
852	852	22.964
852	6350	0.0362024
852	9452	0.0744366
853	853	34.7238
853	3477	0.185813
853	4987	1.12053
854	854	12.326
854	7848	0.131729
855	855	23.0377
855	5494	0.148292
856	856	15.2425
857	130	0.0403292
857	857	37.6667
857	3407	0.328807
857	10836	0.082716
858	858	12.3113
859	859	12.5174
859	1702	0.0645161
860	860	16.1541
861	861	13.5132
862	862	12.5465
863	209	0.130804
863	863	32.2027
863	3909	0.172662
863	4548	0.0660562
864	864	12.8141
864	7770	0.044182
865	865	16.5378
865	5629	0.0752729
866	173	0.0299203
866	866	30.0129
866	1050	0.387761
866	4653	0.0672079
867	867	11.0198
868	868	10.9977
869	869	10.3808
870	90	0.134309
870	870	15.4315
871	871	20.392
871	9014	0.259828
872	377	0.0387747
872	872	20.3827
872	4905	0.0771617
873	873	11.4708
874	874	17.2866
874	2520	0.029036
875	875	12.1501
876	876	14.6987
876	9299	0.252632
877	877	9.88468
878	304	0.0710201
878	878	30.0891
878	9094	0.0523889
879	879	10.2275
880	880	9.50527
881	881	12.6197
882	882	15.4624
882	1480	0.980871
883	883	9.976
884	884	11.89
885	89	0.0878587
885	885	17.4565
886	886	70.125
886	4766	0.127632
886	10383	0.12193
887	887	15.558
888	888	8.80362
889	889	10.6817
890	890	16.6177
890	4493	0.0536692
891	891	31.7149
891	7511	0.0422322
892	343	0.107162
892	892	110.682
892	3371	0.965536
893	893	14.0674
894	169	0.108583
894	894	26.7782
894	6486	0.122207
895	895	10.0339
896	896	11.9574
896	9782	0.0445642
897	897	24.0109
897	2376	0.0323946
898	761	0.0633803
898	814	0.257362
898	898	20.991
899	899	120.846
899	3148	1.45369
899	7314	0.693132
899	7315	0.244486
900	900	33.5663
900	3945	0.192602
900	9809	0.192283
901	901	20.7993
901	3472	0.162206
901	3516	0.183293
901	5371	0.040957
902	902	9.80409
903	903	12.9396
904	904	16.8974
905	905	17.2167
905	8512	0.00823568
905	9168	0.0034008
906	906	13.4109
906	5446	0.0474601
907	907	9.64407
908	908	9.86632
909	909	20.6648
909	2140	0.0277162
909	7963	0.04199
910	910	12.6547
911	911	8.27668
912	912	11.1468
912	4733	0.030012
913	913	10.5644
914	503	0.0877038
914	914	95.9306
915	915	28.0666
915	5878	0.607713
915	7768	0.232178
916	916	9.96126
917	917	17.8915
917	5466	0.0167922
917	6691	0.0434876
918	918	11.9281
919	919	13.4126
920	920	22.5196
920	1527	0.0253989
921	921	16.9441
922	922	9.79727
922	7732	0.0514706
923	763	0.336454
923	923	40.1577
923	5666	0.257021
924	924	10.0124
925	925	10.0831
926	926	16.6294
927	927	14.8381
927	11074	0.0131223
928	928	16.8662
929	929	20.2465
929	7305	0.40081
929	7868	0.226271
930	930	29.6618
931	931	11.7755
932	932	10.343
933	933	16.7568
933	5912	0.192553
933	8320	0.0623806
934	934	13.1667
935	935	14.0985
936	936	9.05882
937	937	115.739
937	1181	0.0277239
937	1482	0.222623
937	8501	0.0165419
938	938	14.7031
938	5130	0.202028
938	7320	0.0358436
939	939	26.9302
939	1248	0.0666288
939	5521	0.170926
940	940	20.2511
940	2655	0.242439
940	4005	0.144503
941	941	12.4766
941	10894	0.0512027
942	942	15.7491
942	6066	0.0271578
943	943	9.64574
943	4691	0.0667548
944	944	11.9241
945	945	10.0304
946	946	43.5988
946	1703	0.0107944
946	4548	0.0819264
947	947	11.424
948	948	24.4645
948	1015	0.054951
949	949	14.5098
950	950	12.5571
951	255	0.905071
951	951	35.9452
951	9270	0.339033
952	952	22.9279
952	4850	0.00267351
953	953	31.6475
954	954	8.76738
955	955	28.352
955	1805	0.0110952
955	2925	0.0554762
955	3636	0.0881028
955	10116	0.0107657
956	275	0.0374761
956	956	11.3185
956	6442	0.112428
957	957	21.706
957	8029	0.295766
958	958	13.0259
959	959	15.9818
960	960	11.4622
961	961	9.21061
962	962	23.8813
962	1659	0.0341497
962	4939	0.278372
963	963	102.438
963	2685	0.55198
964	964	14.5924
965	965	9.46012
966	966	16.4834
966	5338	0.0968689
967	967	38.774
967	9611	0.453196
967	10659	0.0652034
968	968	10.5153
969	969	20.9938
969	2176	0.11517
970	970	35.1003
970	3670	0.280132
971	971	15.4098
971	10794	0.0431406
972	972	9.84527
973	361	0.615819
973	973	83.6502
973	3934	1.07533
973	9989	0.0461394
974	974	19.6375
975	975	15.5903
975	4069	0.0490291
976	976	31.2781
976	7003	0.192394
977	977	93.5468
977	6553	1.70156
978	978	8.26647
979	979	9.27628
980	980	34.3152
981	981	9.92994
982	982	35.1148
982	2801	0.0605298
982	7149	0.0363179
982	9901	0.0239722
982	10565	0.0604099
983	983	17.2074
984	984	33.996
985	985	15.9111
986	986	15.1435
987	987	10.1613
988	988	8.08456
989	989	18.6291
989	2253	0.0418634
989	3220	0.0201448
989	6894	0.0102822
990	990	10.6068
991	991	13.9301
992	992	8.10622
993	993	15.419
994	994	8.8671
994	4165	0.0429967
995	995	10.1409
996	996	11.9155
997	997	18.7749
998	998	11.579
998	8801	0.0392473
999	999	17.3439
999	11435	0.0216135
1000	1000	15.8422
1000	8475	0.023091
1001	1001	16.3785
1001	2512	0.188778
1002	1002	14.3699
1002	3617	0.0898876
1003	1003	8.40551
1004	1004	11.6202
1005	1005	10.9303
1006	1006	10.2973
1007	1007	9.85892
1008	1008	12.4082
1008	2742	0.0788315
1009	1009	29.4036
1009	3095	0.141285
1010	1010	15.6093
1011	1011	14.5357
1012	76	0.240696
1012	1012	12.033
1013	1013	7.70771
1013	6290	0.0621891
1014	1014	9.48363
1014	10135	0.0291611
1015	948	0.0301668
1015	1015	26.4402
1016	1016	9.9047
1016	1118	0.0597105
1017	103	0.441783
1017	1017	15.5348
1017	4827	0.112535
1017	11641	0.112535
1018	1018	8.93787
1019	1019	7.89969
1020	1020	11.2751
1020	5897	0.0402961
1021	1021	13.8512
1021	6011	0.117262
1022	1022	8.69306
1023	1023	13.3881
1024	1024	11.4659
1025	1025	26.9631
1026	1026	11.7551
1027	1027	18.1353
1027	2840	0.0279469
1028	152	1.49707
1028	1028	129.831
1028	1505	0.833391
1029	1029	12.767
1030	1030	7.49291
1031	1031	13.2835
1032	1032	11.0168
1033	1033	25.622
1034	1034	9.67549
1034	8305	0.0408542
1035	1035	16.3005
1036	1036	25.9403
1036	4512	0.0623191
1037	1037	10.7782
1037	4660	0.0506329
1038	1038	13.0598
1038	9039	0.0443956
1039	1039	19.8055
1040	1040	12.0175
1041	1041	19.8185
1042	1042	19.4423
1042	2022	0.146638
1042	11456	0.0215582
1043	493	0.0539499
1043	1043	17.1775
1043	7314	0.0275255
1044	1044	13.7439
1045	1045	8.97614
1046	1046	13.5073
1047	1047	15.603
1048	561	0.0431686
1048	1048	91.392
1048	1840	0.327218
1048	7387	0.0308655
1049	1049	12.1064
1049	4007	0.123757
1050	866	0.454217
1050	1050	43.0592
1051	1051	16.4521
1051	4013	0.224508
1052	1052	11.5706
1053	665	0.589954
1053	1053	91.2548
1054	1054	9.82635
1055	1055	11.9085
1056	1056	19.1554
1056	11195	0.110462
1057	1057	12.1583
1058	1058	33.9543
1058	2450	0.631383
1059	1059	14.5189
1060	1060	14.7617
1061	1061	13.841
1061	10723	0.0373383
1062	1062	29.9133
1062	3664	0.40182
1062	4700	0.0962644
1062	6043	0.0421456
1062	7145	0.0474138
1063	1063	13.6912
1063	7973	0.0218506
1064	1064	8.35059
1065	1065	13.9871
1065	1127	0.0588582
1066	1066	19.606
1067	1067	36.9606
1067	3838	0.0753656
1067	4827	0.0503687
1068	1068	8.53452
1069	1069	12.6397
1070	1070	23.5302
1071	1071	17.4553
1072	1072	10.4725
1073	1073	8.28828
1074	1074	15.5446
1075	1075	9.78235
1076	1076	13.2438
1076	4939	0.0642202
1077	784	0.162366
1077	841	0.121237
1077	1077	27.4985
1077	8384	0.0135753
1078	1078	29.3114
1078	4896	0.0536049
1078	6203	0.41115
1079	1079	51.4793
1079	9566	0.326986
1080	1080	18.371
1080	1715	0.198729
1081	1081	27.1359
1081	11189	0.190784
1082	1082	13.4881
1082	2726	0.0408163
1082	6572	0.0420658
1083	1083	14.5717
1084	1084	22.7919
1085	1085	12.4857
1086	1086	15.7932
1087	1087	12.6161
1087	9237	0.0431908
1088	1088	43.7637
1089	1089	12.4485
1090	1090	8.13464
1091	1091	9.49405
1092	158	0.00812965
1092	1092	26.6112
1092	1554	0.00174964
1092	1596	0.00130781
1092	3967	0.00173197
1092	4418	0.00173197
1092	4475	0.00173197
1092	4526	0.00346394
1092	5866	0.0017143
1092	6119	0.00174964
1092	7648	0.00178499
1093	1093	17.408
1093	3024	0.103024
1093	4631	0.226038
1093	10341	0.206561
1094	1094	11.5063
1095	1095	11.9947
1096	1096	17.5396
1096	2333	0.207447
1097	1097	14.6272
1098	1098	10.4277
1099	1099	15.5738
1099	5914	0.280244
1100	1100	13.2143
1100	3695	0.12272
1101	1101	26.792
1101	2502	0.0641781
1101	9903	0.0436586
1102	1102	26.0337
1102	6152	0.1439
1102	8595	0.0326087
1102	11214	0.105938
1103	1103	10.5062
1104	1104	13.3719
1105	1105	17.3995
1105	1711	0.121065
1106	1106	14.2948
1106	1999	0.100067
1106	3546	0.265395
1107	1107	32.5853
1107	5091	0.189296
1107	7690	0.0318914
1108	1108	20.2134
1108	7426	0.10508
1109	1109	11.5294
1110	1110	17.6813
1111	1111	24.2888
1111	3406	0.252041
1112	1112	11.6922
1113	1113	27.2557
1113	4388	0.480746
1114	1114	10.9948
1114	2518	0.034662
1115	1115	11.4885
1116	1116	11.0635
1116	5956	0.0373172
1117	1117	7.73202
1118	1016	0.0322477
1118	1118	46.4025
1118	6541	0.0651403
1118	9450	0.227346
1119	1119	109.476
1119	2843	0.217941
1119	9403	1.23462
1120	1120	109.507
1120	1363	0.0859163
1120	11203	0.0281675
1121	1121	34.0365
1121	5128	0.148066
1121	5268	0.0226657
1121	9084	0.0490269
1122	956	0.105971
1122	1122	10.8709
1122	1123	0.107585
1122	3467	0.0505648
1123	956	0.0475036
1123	1123	22.301
1123	6442	0.126515
1124	1124	8.93579
1124	9243	0.0393258
1125	1125	15.0852
1125	4646	0.796713
1125	5997	0.121729
1126	1126	13.0944
1126	1537	0.183025
1126	8120	0.0469417
1127	1065	0.0354884
1127	1127	16.2818
1128	1128	14.6811
1128	10995	0.0251524
1129	1129	8.65508
1130	1130	101.914
1130	2363	0.497782
1131	1131	12.3948
1132	1132	32.1264
1133	1133	22.4439
1133	1434	0.0272736
1133	8061	0.00903037
1133	9232	0.00893916
1133	10320	0.0180607
1134	1134	19.8627
1134	4296	0.16722
1134	9891	0.219269
1135	1135	9.80927
1136	36	0.0173369
1136	593	0.0235974
1136	1136	14.5049
1136	11351	0.024079
1137	229	0.0297191
1137	1137	12.2319
1138	1138	22.8641
1138	4433	0.0167635
1138	5853	0.033527
1139	177	0.15206
1139	1139	30.7882
1139	1144	0.0692563
1139	5335	0.0698092
1140	1140	12.6206
1141	1141	16.1312
1141	11212	0.176989
1142	1142	8.20132
1143	1143	13.3121
1144	1139	0.0478946
1144	1144	14.6631
1144	4779	0.113468
1145	1145	73.494
1145	5799	0.638698
1146	1146	12.953
1146	7090	0.0292923
1147	1147	7.20891
1148	1148	22.5535
1148	5398	0.0333895
1148	7283	0.0809444
1149	1149	13.7166
1149	7943	0.02792
1150	1150	8.90345
1150	4043	0.0368637
1151	1151	24.3991
1151	10721	0.29108
1152	1152	11.0419
1152	7664	0.0345835
1153	1153	14.5532
1154	1154	22.4023
1155	1155	44.436
1155	4472	0.21402
1155	6306	0.015932
1155	11197	0.0832006
1156	1156	37.3949
1156	6742	0.230162
1156	7079	0.322506
1157	1157	23.2587
1158	1158	8.63426
1159	1159	9.72258
1160	1160	9.42806
1161	1161	30.4817
1161	7991	0.0681434
1162	1162	9.71393
1163	1163	13.9292
1163	8737	0.0321742
1164	1164	12.9408
1165	1165	13.9038
1165	6450	0.0712665
1165	11127	0.0912392
1166	1166	12.0478
1167	1167	13.5909
1168	1168	11.8082
1169	1169	11.6767
1170	1170	10.9495
1171	1171	31.6143
1171	6210	0.623669
1172	1172	11.4594
1173	586	0.0193961
1173	1173	117.756
1173	1911	0.377125
1173	3611	0.190562
1174	1174	14.9886
1175	1175	15.1471
1176	1176	128.604
1176	11339	1.54965
1177	1177	8.30004
1178	1178	9.46734
1179	1179	13.7197
1179	1576	0.276879
1180	1180	11.3598
1181	937	0.023975
1181	1181	34.7173
1181	1482	0.0557679
1181	1511	0.0839993
1181	2925	0.0606324
1181	10958	0.0170257
1182	1182	10.8553
1182	8234	0.0360624
1182	8806	0.0487329
1183	1183	24.8088
1183	8083	0.0385846
1183	8187	0.0201919
1184	1184	19.1368
1185	1185	25.7846
1185	1751	0.0364358
1186	1186	12.3228
1187	1187	9.61108
1188	1188	9.71659
1189	1189	12.136
1189	9270	0.156603
1190	1190	11.4795
1190	8487	0.0520999
1191	1191	7.8587
1192	1192	14.5977
1192	7836	0.293946
1193	1193	10.6198
1194	1194	24.8367
1194	2707	0.0579491
1194	6282	0.0700267
1194	11669	0.0114969
1195	1195	10.5653
1196	1196	17.264
1196	4193	0.0442697
1196	10341	0.0907865
1196	10529	0.0222472
1197	1197	17.4821
1198	1198	8.07836
1199	1199	16.6189
1199	6949	0.0141307
1200	1200	30.2825
1200	6510	0.13015
1201	1201	10.0582
1202	1202	14.7293
1202	9462	0.263255
1203	1203	11.5809
1203	8260	0.0609903
1204	1204	9.8132
1205	1205	12.4485
1206	1206	11.0056
1207	1207	11.7589
1207	6064	0.105143
1208	1208	21.2482
1209	1209	12.719
1210	1210	28.3345
1210	5440	0.0489198
1210	6464	0.0491681
1211	186	0.174935
1211	1211	20.46
1211	4178	0.173194
1212	1212	10.091
1213	1213	23.3663
1214	1214	14.419
1215	1215	21.2944
1216	1216	10.7207
1217	1217	11.5187
1218	1218	12.2154
1219	1219	10.8853
1220	1220	89.4887
1220	6842	0.0207807
1221	1221	11.0362
1222	779	0.0542719
1222	1222	13.694
1223	1223	16.2896
1224	1224	13.7805
1225	1225	10.2501
1225	9341	0.0513896
1226	1226	14.3349
1227	220	0.394461
1227	1227	98.6145
1228	1228	11.1149
1229	1229	15.0744
1230	1230	16.4786
1230	1735	0.0508816
1231	1231	13.3097
1231	7056	0.0354635
1232	1232	10.0185
1233	1233	15.1267
1234	1234	25.0426
1234	11491	0.103941
1235	1235	14.6895
1235	10454	0.0553262
1236	1236	13.5832
1236	8542	0.0797248
1237	1237	20.4095
1237	2276	0.0429991
1237	4960	0.0190147
1238	1238	9.39603
1239	1239	9.77566
1240	1240	9.24973
1241	1241	12.9685
1242	1242	24.4968
1242	3838	0.0169198
1242	4299	0.0329462
1242	5036	0.00552826
1242	5116	0.0247934
1243	1243	10.5054
1244	1244	7.96609
1244	2090	0.191939
1245	1245	18.3288
1246	1246	16.4197
1247	1247	11.2369
1247	4408	0.0224787
1248	939	0.150901
1248	1248	27.1246
1248	6282	0.225976
1249	1249	11.6453
1250	1250	14.97
1250	6302	0.035025
1250	7747	0.136526
1251	1251	18.2607
1252	1252	17.0503
1252	7832	0.154922
1252	11605	0.103109
1253	1253	12.0307
1254	1254	8.66253
1254	1787	0.104439
1255	1255	12.5275
1255	7331	0.014922
1256	1256	26.8298
1256	6534	0.0827191
1257	1257	14.6038
1258	1258	11.8906
1258	3673	0.255089
1259	1259	20.0747
1259	7319	0.0977464
1260	1260	21.5759
1260	8336	0.340017
1261	1261	21.861
1262	1262	11.2786
1263	1263	9.76701
1263	6753	0.0283554
1264	1264	16.579
1264	2162	0.0131509
1264	9081	0.0260361
1264	9742	0.0263018
1264	10310	0.0131509
1264	10419	0.0130181
1264	10432	0.0132837
1264	11007	0.0763815
1265	1265	11.4861
1265	7755	0.0640687
1266	1266	11.5844
1267	1267	7.6449
1268	1268	25.1115
1268	3022	0.42389
1268	5280	0.471987
1269	1269	12.9874
1270	5	0.0364431
1270	1270	20.1538
1271	1271	11.4693
1272	682	0.0384314
1272	1272	8.25529
1272	9393	0.0584314
1273	1273	11.3922
1274	1274	12.6638
1275	1275	13.6008
1276	1276	23.2085
1277	1277	22.7198
1278	1278	8.67843
1279	1279	34.5637
1279	8609	0.332046
1280	1280	14.4665
1280	1520	0.120242
1281	1281	85.4061
1281	6180	1.3302
1282	1282	9.21501
1283	1283	10.87
1284	1284	27.215
1284	4630	0.116935
1284	8757	0.0918114
1285	1285	13.4971
1286	1286	8.39315
1286	10215	0.114775
1287	1287	9.39144
1288	1288	8.08425
1289	1289	13.1673
1289	1802	0.0633714
1289	7165	0.12801
1290	1290	11.7711
1291	1291	30.4606
1291	2507	0.0113931
1291	3755	0.0113085
1291	10123	0.00284828
1292	1292	14.2716
1292	8531	0.0879162
1292	11159	0.0377853
1293	1293	10.8897
1294	1294	13.2188
1294	5177	0.120606
1295	1295	17.1771
1296	1296	12.6784
1296	9357	0.0791546
1297	1297	14.5867
1297	6408	0.0814425
1298	1298	14.0574
1299	1299	12.3198
1300	1300	11.6892
1301	1301	9.78661
1301	8072	0.0474828
1302	1302	16.5739
1303	1303	25.7235
1303	3082	0.00494525
1303	8435	0.0249786
1304	1304	14.1158
1304	2388	0.022689
1304	6944	0.0703134
1305	1305	8.46857
1306	1306	9.76416
1307	1307	21.806
1308	1308	22.047
1309	1309	20.7925
1310	1310	12.2362
1311	1311	12.9627
1311	2449	0.0691085
1312	1312	17.6117
1312	4244	0.0147145
1313	807	0.12684
1313	1313	18.6784
1314	1314	9.65714
1315	1315	11.4834
1315	3097	0.0369903
1316	1316	15.5555
1316	2406	0.0186359
1317	1317	12.1632
1318	1318	13.4058
1318	3685	0.0989505
1319	278	0.822874
1319	1319	91.4697
1319	1463	0.35388
1319	3636	0.219458
1320	56	0.0170474
1320	1320	18.6045
1320	9899	0.0168769
1321	1321	14.6672
1322	1322	25.5804
1322	2944	0.352183
1323	1323	9.6645
1324	1324	20.7231
1325	1325	24.0676
1325	1876	0.161906
1325	3686	0.0440105
1325	7195	0.0144273
1326	1326	19.7228
1327	1327	92.0003
1328	1328	21.774
1328	7975	0.0670895
1328	9479	0.0657543
1329	1329	12.8701
1330	1330	7.1576
1331	1331	11.5446
1332	1332	29.2563
1332	1352	0.0545037
1332	2562	0.0898025
1332	5970	0.0133892
1332	6006	0.0267785
1332	10891	0.013254
1333	1333	10.7353
1334	1334	8.18835
1335	1335	16.8871
1335	8309	0.284611
1336	1336	13.0717
1337	1337	36.5128
1337	3946	0.70814
1338	1338	24.7323
1338	10219	0.0192945
1339	1339	10.1802
1340	1340	8.91583
1341	1341	9.69939
1342	1342	19.2953
1343	1343	8.95122
1344	1344	8.73868
1344	3232	0.0618115
1344	9517	0.0605875
1345	1345	10.6443
1346	1346	13.9479
1346	10593	0.124679
1347	1347	13.3317
1348	1348	22.7205
1349	1349	12.6384
1349	3692	0.00950726
1350	1350	8.9962
1350	11403	0.0632911
1351	1351	16.769
1352	1332	0.142705
1352	1352	33.2563
1352	1955	0.0358537
1352	6006	0.0347888
1353	1353	28.7591
1353	4108	0.00364054
1354	1354	9.37856
1354	9228	0.142338
1355	1355	13.3515
1356	1356	13.3471
1357	1357	17.9742
1358	1358	34.5063
1358	11442	0.0972222
1359	1359	27.2737
1360	854	0.231677
1360	1360	102.36
1360	7848	1.15298
1360	8498	0.252828
1360	8501	0.029513
1361	1361	8.77967
1362	1362	19.4596
1363	314	0.00202398
1363	1120	0.0582672
1363	1363	34.9882
1363	3326	0.00778452
1363	6786	0.0307878
1364	1364	19.5404
1365	1365	9.72368
1366	1366	22.8487
1367	1367	15.8173
1367	2110	0.0984405
1368	1368	14.3491
1368	10133	0.0893017
1369	1369	18.3162
1370	1370	16.066
1370	6725	0.0473068
1370	10109	0.0444965
1371	1371	18.8257
1372	121	0.37983
1372	1372	15.3294
1372	5021	0.0661428
1373	1373	9.00829
1374	1374	16.3405
1375	1375	9.41244
1376	1376	14.7902
1377	1377	14.5465
1377	11292	0.0377599
1378	1378	23.9327
1378	9257	0.109408
1379	1379	18.567
1379	3972	0.729469
1379	4344	0.280797
1380	1380	8.34419
1381	1381	13.5624
1382	1382	20.4998
1383	639	0.0264606
1383	1383	95.5164
1383	4977	0.0261986
1384	1384	15.2113
1384	2046	0.0904135
1384	5906	0.0899591
1384	7556	0.0904135
1385	733	0.00592863
1385	1385	113.25
1385	6873	0.0111732
1386	1386	15.5401
1387	284	0.0913594
1387	1387	10.5586
1388	1388	11.8549
1389	1389	17.831
1390	1390	24.1029
1390	2351	0.0241865
1390	8298	0.0439754
1391	1391	8.99255
1392	1392	14.7842
1393	1393	14.9283
1394	1394	17.6138
1395	1395	8.69647
1396	1396	17.3581
1397	1397	15.6535
1398	1398	25.58
1399	1399	21.0992
1399	8056	0.0548885
1399	10706	0.707261
1400	1400	10.0305
1401	747	0.00387112
1401	1401	24.7243
1401	2055	0.0177524
1401	7825	0.00197466
1402	1402	25.9513
1402	1678	0.0658271
1402	9891	0.491128
1403	1403	11.8798
1404	1404	35.9787
1404	2954	0.26104
1404	5358	0.130193
1405	1405	11.5084
1406	1406	13.332
1406	7845	0.0418566
1406	9596	0.402404
1406	10806	0.242022
1407	1407	10.7474
1408	1408	23.1885
1408	9442	0.0934207
1409	1409	16.4061
1409	6334	0.0259008
1409	10402	0.0125657
1410	629	0.0452012
1410	1410	12.6954
1411	1411	12.1087
1412	1412	12.7134
1412	5674	0.0852056
1413	1413	15.555
1413	3653	0.0906791
1413	6450	0.0784199
1414	1414	17.1583
1414	1501	0.327126
1415	1415	14.9398
1416	1416	11.3539
1416	2499	0.125414
1417	327	0.139876
1417	1417	46.5465
1417	1693	0.15593
1417	3901	0.0196669
1417	9892	0.297612
1418	1418	14.8134
1419	1419	12.4136
1419	7402	0.0570099
1420	1420	25.6781
